WDPAID,WDPA_PID,NAME,unique_id,area_km2,STATUS_YR,iucnCatOrd,IUCN_CAT,DESIG_ENG,GIS_AREA,Continent,Country,own_pa_id,functional_biome_num,nitrogen_depo,olson_biome_num,human_modification,climatic_region_num,MaxTemp,elevation,MAT,MAP,BurnedAreaMean,EVI,climatic_region,olson_biome,functional_biome,land_cover,PaAge
2219,2219,Estação Ecológica De Maracá Jipioca,Brazil_2219,587.565450436346,1981,1,Ia,Ecological Station,591.515377659661,South America,Brazil,12589,24,200.385330200195,1,0.00190594396553934,2,29.6068496704102,0.926713228225708,26.6910934448242,334.88525390625,0.022365752607584,3644.46508789063,Tropical,Tropical & Subtropical Moist Broadleaf Forests,THN,HerbaceousWetland,42
2220,2220,Estação Ecológica De Taiamã,Brazil_2220,115.5489817458,1981,1,Ia,Ecological Station,116.196757849234,South America,Brazil,12591,21,618.72265625,9,0.017488481476903,3,35.626163482666,99.4134140014648,26.6562671661377,99.4207458496094,0.0366937629878521,5254.17822265625,Tropical,Flooded Grasslands & Savannas,SHN,HerbaceousWetland,42
2221,2221,Estação Ecológica De Uruçuí-Una,Brazil_2221,1351.2300428627,1981,1,Ia,Ecological Station,1359.9158401327,South America,Brazil,12592,21,392.973999023438,7,0.0156170707195997,3,35.5069427490234,438.344757080078,26.7548866271973,100.988739013672,0.208587452769279,3229.7646484375,Tropical,"Tropical & Subtropical Grasslands, Savannas & Shrublands",SHN,Shrubs,42
2222,2222,Estação Ecológica Rio Acre,Peru_2222,793.946696224256,1981,1,Ia,Ecological Station,798.912741717225,South America,Peru,12593,24,263.181091308594,1,0.00749092875048518,2,32.2712020874023,296.560852050781,24.9390068054199,146.735000610352,0,5131.5078125,Tropical,Tropical & Subtropical Moist Broadleaf Forests,THN,ClosedForestEvergreenBroad,42
2224,2224,Perito Moreno,Chile_2224,952.896322980831,1937,3,II,National Park,950.298206063451,South America,Chile,12617,1,81.6305999755859,4,0.0248725824058056,29,12.3949918746948,1009.40936279297,1.05816698074341,98.5669555664063,5.92508149566129e-05,761.411071777344,Polar,Temperate Broadleaf & Mixed Forests,SLC,Bare,86
2227,2227,Conguillio,Chile_2227,586.288580571555,1970,3,II,National Park,585.844414846564,South America,Chile,12620,23,154.057189941406,4,0.105513349175453,9,20.7357940673828,1457.70812988281,5.16774463653565,243.336837768555,0.0108820917084813,1835.40161132813,Temperate,Temperate Broadleaf & Mixed Forests,TMN,ClosedForestEvergreenBroad,53
223,223,El Chico,Mexico_223,27.4183288379567,1982,3,II,National Park,27.4973891275028,North America,Mexico,12621,11,1185.140625,3,0.383465111255646,12,25.1578903198242,2752.71020507813,12.4067239761353,34.2876853942871,0.000415153859648854,3116.373046875,Temperate,Tropical & Subtropical Coniferous Forests,TMD,ClosedForestEvergreenNeedle,41
2236,2236,Morne Trois Pitons,NA_2236,66.9388250453035,1975,3,II,National Park,67.3269543341617,"","",12622,21,109.434761047363,1,0.285183966159821,1,25.2988433837891,1,22.7162265777588,226.367248535156,0,3517.14379882813,Tropical,Tropical & Subtropical Moist Broadleaf Forests,SHN,ClosedForestEvergreenBroad,48
224,224,Insurgente Miguel Hidalgo y Costilla,Mexico_224,18.9140900003991,1936,3,II,National Park,18.9728299069735,North America,Mexico,12623,11,1153.91235351563,3,0.427248448133469,12,22.0458717346191,3218.462890625,11.030797958374,134.983016967773,0.000693064765073359,2819.23828125,Temperate,Tropical & Subtropical Coniferous Forests,TMD,ClosedForestEvergreenNeedle,87
2249,2249,Mupa National Park,Angola_2249,6043.45168888852,1964,3,II,National Park,6043.45119835766,Africa,Angola,12626,7,345.218902587891,7,0.364027738571167,6,37.0687255859375,1170.236328125,23.5872249603272,55.4534530639648,0.203736677765846,2797.17358398438,Arid,"Tropical & Subtropical Grasslands, Savannas & Shrublands",SLD,OpenForestDeciduousBroad,59
225,225,Insurgente José María Morelos,Mexico_225,71.8931886666331,1939,3,II,National Park,72.1093862869694,North America,Mexico,12633,12,948.101867675781,3,0.285218745470047,12,29.6054439544678,2026.45654296875,17.8995342254639,95.9326934814453,0.00248975958675146,3768.73388671875,Temperate,Tropical & Subtropical Coniferous Forests,THD,OpenForestOther,84
2256,2256,Manovo-Gounda-Saint Floris,Central African Republic_2256,18970.4502476452,1933,3,II,National Park,19092.1589026,Africa,Central African Republic,12642,12,813.777221679688,7,0.0394834205508232,3,39.4990081787109,506.498229980469,27.5118217468262,109.384750366211,0.629757225513458,3320.70678710938,Tropical,"Tropical & Subtropical Grasslands, Savannas & Shrublands",THD,OpenForestDeciduousBroad,90
2258,2258,Andre Felix,Central African Republic_2258,951.946515208023,1960,3,II,National Park,958.015874051,Africa,Central African Republic,12647,8,582.86328125,7,0.0454556830227375,3,39.4370651245117,611.513854980469,26.9366512298584,98.2633438110352,0.494505077600479,3036.76782226563,Tropical,"Tropical & Subtropical Grasslands, Savannas & Shrublands",SMD,OpenForestOther,63
226,226,Grutas de Cacahuamilpa,Mexico_226,15.9943041433108,1936,3,II,National Park,16.0430846995024,North America,Mexico,12652,12,827.3017578125,2,0.499351769685745,3,34.9639739990234,1239.97229003906,23.9189128875732,73.776611328125,0.000291601842036471,3529.65893554688,Tropical,Tropical & Subtropical Dry Broadleaf Forests,THD,ClosedForestDeciduousBroad,87
2276,2276,Yangudi Rassa,Ethiopia_2276,3046.21145923733,1969,3,II,National Park,3065.25872783,Africa,Ethiopia,12675,8,493.719116210938,7,0.0906796678900719,6,40.3061027526856,632.588745117188,29.6617412567139,29.7588024139404,0.00227613910101354,1031.27990722656,Arid,"Tropical & Subtropical Grasslands, Savannas & Shrublands",SMD,HerbacousVeg,54
2278,2278,Nech-sar,Ethiopia_2278,342.382044452181,1966,3,II,National Park,344.638031019,Africa,Ethiopia,12677,24,734.08984375,7,0.269070744514465,3,31.7270812988281,1199.70446777344,24.2949619293213,74.9633483886719,0.0134357558563352,2219.037109375,Tropical,"Tropical & Subtropical Grasslands, Savannas & Shrublands",THN,OpenForestOther,57
2280,2280,Omo,Ethiopia_2280,3885.96514208493,1959,3,II,National Park,3911.60617316,Africa,Ethiopia,12680,20,667.746826171875,7,0.12405201792717,3,38.4989318847656,608.680480957031,29.4999446868897,40.5509300231934,0.155819118022919,3052.82373046875,Tropical,"Tropical & Subtropical Grasslands, Savannas & Shrublands",SMN,Shrubs,64
2281,2281,Bale Mountains,Ethiopia_2281,2307.69645592572,1969,3,II,National Park,2322.7760918,Africa,Ethiopia,12681,23,454.395568847656,10,0.302015393972397,29,19.7013874053955,2971.57006835938,12.0314140319824,408.432952880859,0.00556869385764003,3211.35522460938,Polar,Montane Grasslands & Shrublands,TMN,ClosedForestEvergreenBroad,54
2296,2296,Ruma,Kenya_2296,120.608991948584,1983,3,II,National Park,120.609015616158,Africa,Kenya,12686,24,738.076293945313,7,0.216691166162491,3,29.1425914764404,1235.26708984375,23.1324520111084,113.873077392578,0.172449752688408,3908.27758789063,Tropical,"Tropical & Subtropical Grasslands, Savannas & Shrublands",THN,OpenForestOther,40
2298,2298,Samburu,Kenya_2298,165.112329520767,1985,3,II,National Reserve,165.112325005264,Africa,Kenya,12687,8,640.649780273438,7,0.150501519441605,6,33.3091659545898,943.343139648437,25.2816219329834,31.4215431213379,0,1717.98645019531,Arid,"Tropical & Subtropical Grasslands, Savannas & Shrublands",SMD,Shrubs,38
2299,2299,Tana River Primate,Kenya_2299,170.143581813574,1976,3,II,National Reserve,170.143530941822,Africa,Kenya,12688,20,194.804077148438,1,0.168582335114479,6,36.4620475769043,58.747444152832,28.1699523925781,41.5346908569336,0,2748.8388671875,Arid,Tropical & Subtropical Moist Broadleaf Forests,SMN,Shrubs,47
2300,2300,Lake Bogoria,Kenya_2300,107.163470585885,1970,3,II,National Reserve,107.163470578717,Africa,Kenya,12689,24,514.407287597656,7,0.205155491828918,3,37.1089973449707,1194.88903808594,24.5188903808594,94.8750991821289,8.97034769877791e-05,1998.87976074219,Tropical,"Tropical & Subtropical Grasslands, Savannas & Shrublands",THN,OpenForestOther,53
2303,2303,Andohahela,Madagascar_2303,871.658927675616,1939,3,II,National Park,871.659372242872,Africa,Madagascar,12690,24,103.240142822266,1,0.173352599143982,12,29.8219051361084,791.831909179688,19.2114734649658,173.644088745117,0.0411697775125504,4193.8369140625,Temperate,Tropical & Subtropical Moist Broadleaf Forests,THN,ClosedForestEvergreenBroad,84
2305,2305,Marojejy,Madagascar_2305,752.815149670159,1952,3,II,National Park,752.81490355871,Africa,Madagascar,12691,24,187.968658447266,1,0.150004059076309,1,27.6422100067139,893.600280761719,19.9808826446533,180.814636230469,0.00477574439719319,4693.3896484375,Tropical,Tropical & Subtropical Moist Broadleaf Forests,THN,ClosedForestEvergreenBroad,71
2306,2306,Tsaratanana,Madagascar_2306,1491.82991583214,1927,1,Ia,Strict Nature Reserve,1491.8278301204,Africa,Madagascar,12692,24,216.562347412109,1,0.196055367588997,12,26.3033390045166,1408.79467773438,17.7452812194824,254.171585083008,0.026681074872613,4166.5732421875,Temperate,Tropical & Subtropical Moist Broadleaf Forests,THN,ClosedForestEvergreenBroad,96
2307,2307,Tsimanampesotse,Madagascar_2307,2631.94006715872,1927,3,II,National Park,2631.97296826778,Africa,Madagascar,12693,8,109.123954772949,13,0.206787765026093,6,35.0052833557129,151.32453918457,24.6476593017578,31.7743663787842,0.00129579473286867,2448.28686523438,Arid,Deserts & Xeric Shrublands,SMD,Shrubs,96
2308,2308,Andringitra,Madagascar_2308,538.304530848966,1927,3,II,National Park,538.304525509037,Africa,Madagascar,12694,12,236.344665527344,1,0.18985478579998,12,23.9674282073975,1397.9814453125,15.6478490829468,155.610763549805,0.0194252096116543,3320.99560546875,Temperate,Tropical & Subtropical Moist Broadleaf Forests,THD,ClosedForestEvergreenBroad,96
23083,23083,Lac-Malakisis Ecological Reserve,Canada_23083,30.2716462444461,1978,1,Ia,Ecological Reserve,30.2716374083676,North America,Canada,12695,5,501.464141845703,4,0.00885824393481016,26,26.0039482116699,348.762420654297,4.07003879547119,81.3390197753906,0,3175.88232421875,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,45
23091,23091,Manche-d'Épée Ecological Reserve,Canada_23091,5.76092043096169,1984,1,Ia,Ecological Reserve,5.76092310763981,North America,Canada,12697,5,171.376708984375,6,0.0480744652450085,26,19.5158653259277,264.829620361328,2.71032238006592,105.932319641113,0,3016.56469726563,Cold,Boreal Forests/Taiga,TMC,ClosedForestMixed,39
23095,23095,Pointe-Heath Ecological Reserve,NA_23095,19.5553402944786,1978,1,Ia,Ecological Reserve,19.55531105223,"","",12698,14,132.471862792969,6,0.000147556624142453,26,18.9293727874756,0.866351068019867,4.32245874404907,90.5829010009766,0,1921.22045898438,Cold,Boreal Forests/Taiga,SMB,Shrubs,45
2310,2310,Betampona,Madagascar_2310,41.4520620413041,1927,1,Ia,Strict Nature Reserve,41.4520613980561,Africa,Madagascar,12699,24,146.976547241211,1,0.2114517390728,1,28.6978435516357,376.088684082031,22.0615978240967,225.800689697266,0,4998.7265625,Tropical,Tropical & Subtropical Moist Broadleaf Forests,THN,ClosedForestEvergreenBroad,96
23102,23102,André-Michaux Ecological Reserve,Canada_23102,4.29191910770414,1993,1,Ia,Ecological Reserve,4.29193467561546,North America,Canada,12700,5,772.847961425781,4,0.0991703346371651,26,26.2511978149414,347.159790039063,4.93179893493652,87.6746063232422,0,3199.61938476563,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestDeciduousBroad,30
23104,23104,Aigle-à-Tête-Blanche Ecological Reserve,Canada_23104,2.6176702474308,1993,1,Ia,Ecological Reserve,2.61766211921132,North America,Canada,12701,5,495.158447265625,4,0.24272121489048,26,28.6843452453613,234.754699707031,5.0754714012146,70.9367828369141,0,3687.6298828125,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,30
23106,23106,Bog-à-Lanières Ecological Reserve,Canada_23106,4.32909841485943,1992,1,Ia,Ecological Reserve,4.32909940440209,North America,Canada,12702,5,735.709838867188,4,0.0124447317793965,26,25.1876182556152,378.711486816406,3.29386949539185,97.0201797485352,0,2613.88696289063,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,31
23107,23107,Érablière-du-Trente-et-Un-Milles Ecological Reserve,Canada_23107,5.97598063176793,1992,1,Ia,Ecological Reserve,5.97588365728001,North America,Canada,12703,5,594.2294921875,4,0.0583961941301823,26,25.8299102783203,209.885101318359,5.07950115203857,91.7621002197266,0,3137.88623046875,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestDeciduousBroad,31
23108,23108,Judith-De Brésoles Ecological Reserve,Canada_23108,10.8932034375437,1992,1,Ia,Ecological Reserve,10.8932036974617,North America,Canada,12704,5,735.709838867188,4,0.013221844099462,26,25.0941028594971,410.153686523438,3.21028852462769,95.3222427368164,0,2641.69970703125,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestMixed,31
23112,23112,Kettles-de-Berry Ecological Reserve,Canada_23112,2.65405155234647,1996,1,Ia,Ecological Reserve,2.65407002459731,North America,Canada,12707,5,329.87939453125,6,0.0208673141896725,26,26.2926597595215,333.16064453125,1.84171855449677,76.2498779296875,0,2341.69091796875,Cold,Boreal Forests/Taiga,TMC,ClosedForestEvergreenNeedle,27
23114,23114,Louis-Babel Ecological Reserve,Canada_23114,234.077412389705,1991,1,Ia,Ecological Reserve,234.077880993332,North America,Canada,12708,5,163.37451171875,6,0.000133618043037131,27,19.7333183288574,527.792541503906,-0.916201531887054,104.818420410156,5.32569356437307e-05,1781.18615722656,Cold,Boreal Forests/Taiga,TMC,ClosedForestEvergreenNeedle,32
23117,23117,Charles-B.-Banville Ecological Reserve,Canada_23117,10.0221514934405,1998,1,Ia,Ecological Reserve,10.0221508151398,North America,Canada,12709,5,277.892578125,6,0.00852150470018387,26,25.5063552856445,314.873443603516,3.13388180732727,94.3095932006836,0,2885.40234375,Cold,Boreal Forests/Taiga,TMC,ClosedForestEvergreenNeedle,25
23118,23118,Lac-à-la-Tortue Ecological Reserve,Canada_23118,5.65635218075174,1992,1,Ia,Ecological Reserve,5.65635132349949,North America,Canada,12710,5,787.507263183594,4,0.320921868085861,26,27.8136692047119,121.909194946289,5.56592512130737,94.6915283203125,0,2418.7509765625,Cold,Temperate Broadleaf & Mixed Forests,TMC,OpenForestOther,31
2312,2312,Isalo,Madagascar_2312,1134.80397362083,1962,3,II,National Park,1134.79894666119,Africa,Madagascar,12712,8,188.952484130859,13,0.133141815662384,11,32.1208992004395,844.905395507812,21.7494983673096,64.1291427612305,0.0835152044892311,2209.82177734375,Temperate,Deserts & Xeric Shrublands,SMD,HerbacousVeg,61
23120,23120,Père-Louis-Marie Ecological Reserve,Canada_23120,3.03867152713548,1993,1,Ia,Ecological Reserve,3.03867224186297,North America,Canada,12713,5,594.2294921875,4,0.120229937136173,26,26.09938621521,182.176727294922,5.29055261611939,81.7362365722656,0,2796.9150390625,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,30
23121,23121,Ruisseau-de-l'Indien Ecological Reserve,Canada_23121,3.37325583565687,1991,1,Ia,Ecological Reserve,3.37322346246748,North America,Canada,12714,5,495.158447265625,4,0.248720958828926,26,28.9781932830811,135.392593383789,5.55268383026123,67.8828430175781,0,3503.7607421875,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,32
23123,23123,Aiguebelle National Park (Québec),Canada_23123,264.560804983045,1985,3,II,Quebec's national park,264.560828401374,North America,Canada,12715,5,329.87939453125,6,0.0138052105903626,26,26.1565914154053,356.010711669922,2.20034599304199,82.4679565429688,0.000228742559556849,2495.52758789063,Cold,Boreal Forests/Taiga,TMC,ClosedForestEvergreenNeedle,38
23125,23125,Gaspésie National Park (Québec),Canada_23125,805.902070018352,1981,3,II,Quebec's national park,805.902732648804,North America,Canada,12716,5,217.06201171875,6,0.00552020408213139,27,22.4704513549805,641.626647949219,0.57106876373291,132.764938354492,3.32856870954856e-05,2265.87084960938,Cold,Boreal Forests/Taiga,TMC,ClosedForestEvergreenNeedle,42
23127,23127,Grands-Jardins National Park (Québec),Canada_23127,318.992315040288,1981,3,II,Quebec's national park,318.99264198956,North America,Canada,12718,5,727.069580078125,4,0.00511218095198274,27,23.0612010955811,804.192443847656,0.948954463005066,131.87873840332,0.00028306181775406,2237.85888671875,Cold,Temperate Broadleaf & Mixed Forests,TMC,ClosedForestEvergreenNeedle,42
2314,2314,Montagne d'Ambre,Madagascar_2314,587.209778904874,1958,3,II,National Park,587.202292018443,Africa,Madagascar,12720,12,189.466293334961,1,0.162022724747658,3,29.4502296447754,663.407104492188,22.1798362731934,121.409553527832,0.0195850357413292,4406.2314453125,Tropical,Tropical & Subtropical Moist Broadleaf Forests,THD,ClosedForestEvergreenBroad,65
2315,2315,Lengwe National Park,Mozambique_2315,928.285409544139,1970,3,II,National Park,933.565115376403,Africa,Mozambique,12721,11,253.101058959961,7,0.308393895626068,3,36.5445671081543,235.159271240234,25.6859855651856,68.8320007324219,0.104536004364491,3240.31982421875,Tropical,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TMD,OpenForestOther,53
2316,2316,Liwonde National Park,Malawi_2316,505.28585729517,1973,3,II,National Park,508.24094880705,Africa,Malawi,12722,9,332.946075439453,7,0.363837987184525,3,35.3386383056641,505.706665039063,24.3606605529785,73.2994079589844,0.149919390678406,3049.48510742188,Tropical,"Tropical & Subtropical Grasslands, Savannas & Shrublands",SHD,OpenForestOther,50
2317,2317,Lake Malawi National Park,Malawi_2317,73.1203308543749,1980,3,II,National Park,73.5549124974754,Africa,Malawi,12723,9,376.922241210938,7,0.358242720365524,3,29.6235942840576,595.684936523438,23.9093227386475,91.5782012939453,0.00380538241006434,3083.4970703125,Tropical,"Tropical & Subtropical Grasslands, Savannas & Shrublands",SHD,OpenForestOther,43
232,232,Curacao,NA_232,23.1090389635303,1978,3,II,Underwater Park,23.2505390584378,"","",12727,8,169.607330322266,13,0.200234457850456,3,28.6888694763184,81.4106597900391,26.4823780059814,47.0535354614258,4.47161219199188e-05,3065.68359375,Tropical,Deserts & Xeric Shrublands,SMD,Shrubs,45
